restart,score,plaintext
330,-183.3123329305225,OEAEIFMOZZUZDPOQZIWITHOPHEWKVSM
331,-215.15842251088048,JUZURLCJXXAXTVJHXRNRMDJVDUNPQBC
332,-188.1736702327651,HERESAPHQQLQFXHOQSZSYIHXIEZGCBP
333,-215.15842251088048,AMWMFETAUUSUJXAKUFNFVRAXRMNDBGT
334,-176.25814135372607,KWZWQNRKDDGDAUKYDQIQJPKUPWITHER
335,-215.15842251088048,DSASMUVDKKGKJPDQKMFMLCDPCSFERTV
336,-215.15842251088048,YFZFWHPYQQSQVCYKQWAWXJYCJFATURP
337,-215.15842251088048,PVDVAWUPXXRXYFPJXANAKHPFHVNTZSU
338,-151.11947865596866,YSQSEOAYHHKHLCYTHEREIJYCJSRPGVA
339,-215.15842251088048,WNFNLBMWQQZQOPWAQLELUGWPGNEDTCM
340,-158.05796925088183,NEXETJCNSSMSQUNGSTATIONUOEAVWPC
341,-208.05796925088183,NKRKUFYNTTVTIONLTUXUMJNOJKXDEPY
342,-183.3123329305225,HLVLWZDHSSMSUGHPSWQWITHGTLQYEND
343,-215.15842251088048,MYCYKBIMQQJQGUMTQKWKFLMULYWPVRI
344,-183.31233293052253,UDEDOQMUIIWITHUSIONOYVUHVDNBXKM
345,-215.15842251088048,UYGYHVXUKKWKMDUNKHRHPFUDFYROAJX
346,-208.2702992035826,JCSCVKFJMMOMQXJLMVIVZPJXPCIGHTF
347,-215.15842251088048,PJFJTDUPSSVSOLPNSTWTBYPLYJWAXHU
348,-215.15842251088048,CGPGKTNCRRVRSOCWRKXKFLCOLGXBUHN
349,-215.15842251088048,XODOAYEXBBQBFJXWBAZAMLXJLOZNSCE
350,-208.05796925088183,JHDHYFNJAAZASQJEAYVYUCJQCHVTION
351,-208.05796925088185,NSGSTIONYYDYJBNPYTATQLNBLSAUVWO
352,-176.25814135372607,JTBTZLMJXXSXGWJKXZHZQIJWITHERVM
353,-151.11947865596866,IKLKEYUIHHGHVZITHEREMPIZPKRFCNU
354,-215.15842251088048,RUPUCINRVVQVLDRTVCACSMRDMUAFZYN
355,-208.05796925088183,VDEDGZPVRRKRYXVMRGTGFBVXBDTIONP
356,-188.1736702327651,LQMQEAKLHHNHXCLBHERESZLCZQRDJFK
357,-215.15842251088048,VWBWRASVFFTFJOVEFRGRQKVOKWGCMLS
358,-188.1736702327651,NDUDEOXNHHLHQWNCHEREZJNWJDRKBYX
359,-188.1736702327651,HEREFVAHUULUOIHXUFSFMQHIQESYGWA
360,-215.15842251088048,LPUPKRJLBBWBHCLMBKVKXYLCYPVSNOJ
361,-215.15842251088048,JWUWHSEJGGAGKIJOGHMHZPJIPWMQBNE
362,-215.15842251088048,TFVFGDITKKUKXLTZKGNGEATLAFNWMYI
363,-215.15842251088048,FLOLTAXFZZHZVBFMZTQTGSFBSLQUDYX
364,-208.05796925088183,DGAGOJHDIIZIYFDTIONOLVDFVGNPUSH
365,-215.15842251088048,RBFBSOLRGGQGVYREGSUSIXRYXBUDKTL
366,-215.15842251088048,MUQUNPKMVVAVTWMDVNFNYZMWZUFJLHK
367,-208.05796925088183,OBUBDSEOJJKJTIONJDMDCPOIPBMYQVE
368,-215.15842251088048,OBUBQGEOKKJKZLOSKQAQIFOLFBAPVHE
369,-215.15842251088048,DGKGXSEDBBWBMTDHBXZXNCDTCGZLUFE
370,-215.15842251088048,DNYNKTVDRRLRFIDXRKMKQJDIJNMGSUV
371,-215.15842251088048,MZNZJPVMTTFTSQMGTJAJDOMQOZALHRV
372,-188.1736702327651,HEREAQUHPPTPFYHBPAJAGVHYVEJMNZU
373,-183.3123329305225,HJCJWVMHQQLQKSHYQWGWITHSTJGFBNM
374,-208.2702992035826,TYQYIGHTKKSKPNTMKIZIRXTNXYZCFLH
375,-151.11947865596866,LVSVEYFLHHCHOALTHEREMBLABVRDUZF
376,-158.05796925088185,STATIONSWWQWZLSDWIVIXRSLRTVUFMN
377,-215.15842251088048,GSDSXLJGBBABIOGHBXCXQVGOVSCPRWJ
378,-215.15842251088048,LZWZPGALFFDFKXLYFPTPVQLXQZTSBCA
379,-188.1736702327651,HEREBZYHLLDLVOHALBCBIUHOUECFQGY
380,-188.1736702327651,OSPSEXFOHHNHYWODHEREVUOWUSRMGZF
381,-188.1736702327651,SMXMELQSHHOHWASUHERENFSAFMRVCZQ
382,-215.15842251088048,HFBFRQUHSSJSOCHNSRKRPAHCAFKVMZU
383,-215.15842251088048,WTSTNFUWKKXKGRWOKNQNDAWRATQVCZU
384,-215.15842251088048,JHMHWCFJGGDGQNJXGWVWTSJNSHVUYZF
385,-215.15842251088048,TXNXVCSTOOWOMJTKOVQVABTJBXQHYUS
386,-215.15842251088048,XFOFWUVXRRARYLXGRWHWMCXLCFHIKBV
387,-215.15842251088048,VTKTWLXVFFCFSMVZFWJWANVMNTJRGHX
388,-208.05796925088183,TNLNJDXTBBRBKITFBJSJPOTIONSHVCX
389,-215.15842251088048,GBJBAXWGVVOVCUGFVAPARDGUDBPKIMW
390,-188.1736702327651,HEREYAWHVVKVLTHGVYQYFMHTMEQNBOW
391,-215.15842251088048,PTXTQUZPIIAIOMPVIQGQRDPMDTGCFYZ
392,-215.15842251088048,NQLQBCTNSSESOXNWSBZBMJNXJQZDRGT
393,-208.10423093408406,LEDEQWULXXPXGTLBXQRQSHLTHERJKCU
394,-215.15842251088048,SIGIXJFSCCYCVDSWCXOXMASDAIOKRLF
395,-215.15842251088048,EAMAVZKEDDXDHOEIDVCVQFEOFACGUBK
396,-183.31233293052253,IOXOJKBIHHZHQWITHJGJRUIWUOGLFCB
397,-215.15842251088048,OMAMCWDOGGUGNPOJGCLCQZOPZMLVHBD
398,-215.15842251088048,SOWOEDXSBBUBACSKBEIEFRSCROIPYJX
399,-215.15842251088048,BDADVPCBEELEQYBOEVGVUJBYJDGSINC
400,-183.3123329305225,NYKYAPGNLLELCSNZLAWAFJNSJYWITHG
401,-183.3123329305225,XQJQIUPXFFDFYMXKFIWITHXMHQWEABP
402,-208.05796925088183,TXYXNVMTOOWOAETIONJNDFTEFXJLUZM
403,-188.1736702327651,ADCDESLAHHOHBZAWHEREPXAZXDRUJGL
404,-183.3123329305225,WHFHZPEWDDXDBIWGDZLZQTWITHLJYME
405,-215.15842251088048,VRSRPMQVAAOAITVZAPBPXLVTLRBHJKQ
406,-176.25814135372607,LISIBDULPPMPXQLFPBTBGWLQWITHERU
407,-215.15842251088048,QDHDSCOQPPVPFXQMPSNSLGQXGDNUKIO
408,-208.2702992035826,HPBPXIGHTTMTZFHUTXOXVLHFLPOYQKG
409,-208.05796925088183,TNSNYDZTWWPWKITFWYVYAOTIONVRBQZ
410,-215.15842251088048,LVGVWYPLDDMDXULHDWFWNCLUCVFIKQP
411,-183.31233293052253,RWDWITHRGGJGPFRXGISIOCRFCWSAUNH
412,-151.11947865596866,ZWDWEUMZHHVHAXZTHERELCZXCWRQNKM
413,-183.3123329305225,CWZWBRLCSSQSNXCUSBIBOPCXPWITHJL
414,-215.15842251088048,RBZBSWQRVVUVLKRIVSXSCFRKFBXHJAQ
415,-215.15842251088048,PTXTFJUPKKWKCZPOKFDFIMPZMTDQLGU
416,-215.15842251088048,USGSZLCUOOYOAJUTOZMZQFUJFSMXEPC
417,-188.1736702327651,UXSXEMQUHHLHDBUJHEREWKUBKXRNZGQ
418,-215.15842251088048,KPLPDFQKJJHJOAKBJDCDTUKAUPCZVNQ
419,-183.31233293052253,ICVCADMIHHXHOWITHALASNIWNCLQEPM
420,-215.15842251088048,KXDXSAYKBBMBIEKGBSLSQOKEOXLPZNY
421,-188.1736702327651,HEREPLJHSSNSVKHCSPXPZOHKOEXWQGJ
422,-208.2702992035826,JGIGHTSJAAFANPJDAHVHZXJPXGVRMCS
423,-188.1736702327651,YFXFEGAYHHIHJKYSHEREDUYKUFRVPOA
424,-183.31233293052253,TCACMVUTNNPNWITHNMBMSLTILCBFRJU
425,-215.15842251088048,QEPEYWAQOONOFSQZOYXYGMQSMEXCJBA
426,-215.15842251088048,DYUYTXLDSSWSEMDFSTNTVPDMPYNJBQL
427,-215.15842251088048,FNTNOQUFRRCRGJFSROKODWFJWNKMVLU
428,-215.15842251088048,VIKIRZCVAAWAUMVQARSRLGVMGISJPHC
429,-215.15842251088048,NJHJMEONSSUSDCNTSMZMPVNCVJZLYFO
430,-215.15842251088048,APSPVYKAMMJMLOAUMVQVFIAOIPQRECK
431,-208.10423093408406,STJTBPASLLNLDXSZLBHBMFSXFTHERCA
432,-215.15842251088048,JSHSDWYJBBUBAFJNBDXDZMJFMSXQOEY
433,-119.27338907561068,ILJLEPAIHHKHBWITHEREVQIWQLROGYA
434,-156.3275806524071,HEREWITHZZUZOVHAZWGWQJHVJEGFBNT
435,-215.15842251088048,ZYDYAWUZJJFJNRZBJAVAOKZRKYVCQPU
436,-208.05796925088183,OLALCZGOEEUETIONECBCSYOIYLBFKHG
437,-215.15842251088048,TFGFURZTAAMADOTKAUBUNWTOWFBVQXZ
438,-183.3123329305225,SOAOIDCSVVRVLFSYVIWITHSFHOWGBQC
439,-215.15842251088048,OIZIWLFOYYSYEDOVYWCWTUODUICXJPF
440,-183.3123329305225,QWYWVXBQUUNUASQGUVIVRPQSPWITHOB
441,-215.15842251088048,BICIMXZBFFWFJUBTFMYMOKBUKIYESDZ
442,-215.15842251088048,LCWCRGJLYYZYBOLQYRARDVLOVCAMHNJ
443,-215.15842251088048,JBKBIYZJCCLCWXJNCIFIVQJXQBFSTPZ
444,-215.15842251088048,GFUFOINGJJDJZYGLJOQOBRGYRFQPWHN
445,-215.15842251088048,HWUWSVJHIIQICYHOISZSMFHYFWZALRJ
446,-208.10423093408406,NQMQHGZNXXOXCWNLXHTHERNWRQTVPUZ
447,-215.15842251088048,WZXZQJDWCCMCUEWGCQKQTSWESZKROYD
448,-215.15842251088048,FNKNBWJFUUXUVZFHUBPBSYFZYNPROMJ
449,-215.15842251088048,KIAIDCJKYYXYOLKTYDEDRBKLBIEPWQJ
450,-215.15842251088048,GXJXPQNGTTATBWGCTPYPVZGWZXYDEON
451,-183.31233293052253,BIWITHCBSSASVEBZSTQTLDBEDIQGYMC
452,-215.15842251088048,GCSCFRPGVVQVMAGZVFBFYEGAECBNTJP
453,-208.10423093408406,EYAYGIFESSJSXRENSGVGTHERHYVKZBF
454,-208.10423093408406,VAYAUJOVKKPKQFVZKUTUGBVFBATHERO
455,-119.27338907561068,IJVJECMIHHQHBWITHEREKPIWPJRSYNM
456,-208.10423093408406,OEIEUSVOJJZJDTOXJURUCHOTHERYKBV
457,-208.1042309340841,RCSCTHERPPQPFXRBPTVTYJRXJCVMILE
458,-183.31233293052253,HMOMWITHRRSRXKHGRWBWZLHKLMBYUCT
459,-215.15842251088048,XVEVUFQXWWKWHCXLWUPUSZXCZVPDMIQ
460,-183.3123329305225,KIUINACKSSFSVMKDSNTNLWKMWITHQEC
461,-215.15842251088048,PABAKGYPDDVDXZPEDKOKHJPZJAOLUMY
462,-215.15842251088048,VGZGFUMVIIXIWEVYIFCFRNVENGCPJSM
463,-215.15842251088048,OLRLCSQOXXZXDAONXCPCTVOAVLPJUWQ
464,-188.1736702327651,HEREMWNHCCTCSVHPCMGMYLHVLEGUAZN
465,-151.11947865596866,VABAEZGVHHCHSFVTHEREMLVFLARQOPG
466,-208.10423093408406,HQJQMVNHRRDROTHERMUMKFHTFQUXGYN
467,-215.15842251088048,TMDMUPCTXXOXYATQXUHUBSTASMHWRFC
468,-215.15842251088048,OEPEBQLOVVNVGSOUVBTBCZOSZETJDML
469,-188.1736702327651,CAYAEKBCHHOHILCXHEREQJCLJARGSMB
470,-215.15842251088048,YJHJKOTYVVLVUZYRVKMKDWYZWJMSCQT
471,-215.15842251088048,LYXYESCLIIAIOBLJIEFEMWLBWYFQTVC
472,-188.1736702327651,HEREXTVHLLMLYCHWLXFXAQHCQEFNSPV
473,-208.05796925088183,QDLDPMVQIITIONQEIPSPCAQNADSXGUV
474,-156.3275806524071,HEREWITHMMAMXOHQMWZWFCHOCEZKBJT
475,-188.1736702327651,DJQJEBLDHHXHSUDFHEREZCDUCJRGMWL
476,-215.15842251088048,PNMNXALPBBCBDWPVBXYXFEPWENYOQKL
477,-215.15842251088048,IKRKPJBILLNLCDIGLPOPWQIDQKOHASB
478,-183.3123329305225,ETMTJYPEUUCUQWESUJHJLIEWITHFBGP
479,-151.11947865596866,LSMSEYJLHHVHOULTHEREPZLUZSRWFGJ
480,-183.31233293052253,QKAKZBMQIIWITHQGIZEZNJQHJKEPFYM
481,-215.15842251088048,PAZAVMSPBBUBGIPDBVNVYKPIKANWLFS
482,-215.15842251088048,PASAYLRPQQEQVNPJQYOYIXPNXAOZWBR
483,-215.15842251088048,CFYFGDLCQQEQMKCNQGBGOHCKHFBSWPL
484,-215.15842251088048,LTJTUZVLYYSYBWLFYUOUNRLWRTOMDKV
485,-215.15842251088048,JBWBDNTJQQVQZYJEQDCDSOJYOBCGLUT
486,-215.15842251088048,ZUOUGQAZYYEYDLZIYGHGVXZLXUHJFBA
487,-215.15842251088048,JUEUKNDJGGFGOXJMGKHKALJXLUHQYCD
488,-215.15842251088048,YSRSHWFYKKJKNLYGKHZHUMYLMSZTQDF
489,-208.05796925088183,GEZELMVGIITIONGDILJLHBGNBEJYCXV
490,-215.15842251088048,LZCZJINLYYOYVULMYJFJXRLURZFPSGN
491,-215.15842251088048,LCXCJZWLOOROAULPOJFJQSLUSCFGDEW
492,-183.3123329305225,ZISIMAJZPPEPYFZOPMTMLWZFWITHGVJ
493,-215.15842251088048,KJMJZYVKAABAOPKEAZTZUQKPQJTDGWV
494,-208.05796925088183,POWOCEFPLLKLATPRLCNCJIPTIONBYQF
495,-208.05796925088183,TNQNPAUTGGMGKITHGPRPYOTIONRCSVU
496,-215.15842251088048,ASKSPTFAIIJILBAVIPMPWXABXSMYGOF
497,-208.10423093408406,QUSUOGFQDDLDJXQKDOTOICQXCUTHERF
498,-208.10423093408406,RIGITJLRVVAVPCRZVTQTHERCEIQYDXL
499,-215.15842251088048,BUCULGABIIWIQTBSILYLVXBTXUYNMZA
