restart,score,plaintext
232,-215.15842251088048,UAPXIQUEBLOCKQYEQPVOEGNXPWWLUPU
233,-215.15842251088048,DSJYOWDEQBUGFWXEWJLUEPKYJVVBDJD
235,-215.15842251088048,BCDFKNBPGUVIMNYPNDJVPZAFDWWUBDB
236,-215.15842251088048,PLKMVEPSJRWITENSEKXWSYBMKAARPKP
238,-215.15842251088048,YEOAKIYRVUPDGILRIONPRSQAOBBUYOY
241,-215.15842251088048,QJNYEOQISXWAMORIONGWICVYNZZXQNQ
242,-215.15842251088048,WEKDZXWJPQAUMXIJXKNAJVGDKCCQWKW
243,-215.15842251088048,WUYSHPWVCKOEGPAVPYJOVXBSYZZKWYW
244,-215.15842251088048,PALVBJPWCIHQFJRWJLMHWGKVLYYIPLP
245,-215.15842251088048,RLMFIURVQPHYCUJVUMNHVGDFMKKPRMR
248,-215.15842251088048,ZQBLFWZEYAOSJWUEWBMOEHVLBCCAZBZ
249,-215.15842251088048,XSOGLRXWCFDYTRMWROKDWZEGONNFXOX
250,-215.15842251088048,UBQZIGUPYELKWGTPGQRLPMXZQCCEUQU
251,-215.15842251088048,VLGIDPVAQRYFZPCAPGWYAXJIGEERVGV
253,-215.15842251088048,GPTVXOGMFQUHROCMOTZUMNJVTAAQGTG
255,-215.15842251088048,NLZQMYNKATEBHYXKYZGEKUJQZSSTNZN
259,-215.15842251088048,YNABMSYDWGRVISFDSAXRDUTBALLGYAY
263,-215.15842251088048,WBUFCRWVYMJTZRDVRUXJVLAFUOOMWUW
266,-215.15842251088048,QMDHJSQVUOXFKSAVSDLXVEZHDPPOQDQ
267,-215.15842251088048,RVFYMZRDSLQTPZADZFGQDIKYFNNLRFR
271,-215.15842251088048,QZDGYVQBIOJLMVTBVDXJBPUGDWWOQDQ
274,-215.15842251088048,GOUWJEGDBLSMKEPDEUQSDHIWUCCLGUG
276,-215.15842251088048,TGZWKBTREYILDBSRBZJIRVAWZXXYTZT
280,-215.15842251088048,LNFRTELGYIMPVEZGEFAMGUSRFDDILFL
281,-215.15842251088048,YXSCZTYMNKPRATJMTSFPMVBCSGGKYSY
283,-215.15842251088048,LQZCOXLRJIBVDXPRXZYBRWTCZUUILZL
290,-215.15842251088048,WOSEYIWLFRGXQIVLISBGLJCESKKRWSW
292,-215.15842251088048,TZFKGUTXQMPEBUDXUFRPXJSKFAAMTFT
293,-215.15842251088048,OVKUZQOJMNIHSQWJQKCIJBRUKPPNOKO
295,-215.15842251088048,ZJRWBIZXPOYGCIHXIRSYXMNWRVVOZRZ
298,-215.15842251088048,IJUZYXIOHNMLPXSOXUAMOVDZUEENIUI
299,-215.15842251088048,XLOIPWXBHMYVNWCBWOJYBAEIOZZMXOX
300,-215.15842251088048,LJBFAQLPDCSOZQEPQBHSPYMFBIICLBL
301,-215.15842251088048,XCBQTNXPEYFLGNMPNBJFPAKQBVVYXBX
303,-215.15842251088048,MTHDFYMVCWPGZYSVYHEPVABDHUUWMHM
304,-215.15842251088048,XJOTEDXZWMVFBDGZDOSVZURTOAAMXOX
308,-215.15842251088048,VMIPFOVEDSRYAOKEOIWREZCPIJJSVIV
309,-215.15842251088048,UZBDMWUAHEJTFWYAWBKJAVNDBSSEUBU
314,-215.15842251088048,XDBKYOXVHNCTZOUVOBRCVLMKBJJNXBX
315,-215.15842251088048,WTIAMEWYQCXOFEVYEIBXYRDAIZZCWIW
319,-215.15842251088048,NZVRBENIQJCSOEKIEVPCIAWRVMMJNVN
320,-215.15842251088048,TEPLNGTADICFMGSAGPKCAZWLPVVITPT
321,-215.15842251088048,UXRTJQUFKYNPZQSFQRDNFOLTRWWYURU
324,-215.15842251088048,WYSNVCWERMDGFCUECSLDEKINSZZMWSW
328,-215.15842251088048,STFWEQSZPAUVMQGZQFCUZOKWFIIASFS
330,-215.15842251088048,JMDUNOJIXWKEFOAIODYKIZBUDPPWJDJ
334,-215.15842251088048,XDMTUWXNJQFRAWYNWMOFNGBTMKKQXMX
335,-215.15842251088048,JLVQADJIBMWFODRIDVGWIKPQVEEMJVJ
336,-215.15842251088048,EPKGIWENOUJDMWXNWKLJNSFGKBBUEKE
337,-215.15842251088048,AUVROHAWJCBIXHZWHVLBWQDRVMMCAVA
339,-215.15842251088048,ZUSBJVZILKOXEVDIVSWOIQABSCCKZSZ
341,-215.15842251088048,DPMZOWDUHEYTFWVUWMGYUSAZMLLEDMD
343,-215.15842251088048,ONKLBZOPGVWRCZFPZKUWPMYLKJJVOKO
346,-215.15842251088048,CLIBDKCAQEJYMKXAKITJASGBIZZECIC
347,-215.15842251088048,HZXCVUHTOFRWPUDTUXYRTLQCXNNFHXH
348,-215.15842251088048,VNWJRZVKBLDETZAKZWCDKYIJWPPLVWV
351,-215.15842251088048,DFPZBUDGOAQHWUJGUPSQGLRZPMMADPD
353,-215.15842251088048,GULXRIGVACYBJIMVILNYVOPXLFFCGLG
354,-215.15842251088048,ZDEYOUZJXTVLHUMJUEIVJAPYEQQTZEZ
355,-215.15842251088048,QFVYDXQMWHZRCXNMXVLZMBIYVGGHQVQ
356,-215.15842251088048,EPWVJLETCSAHFLKTLWXATQOVWGGSEWE
360,-215.15842251088048,WHDLUTWKEJMFATOKTDQMKSPLDVVJWDW
361,-215.15842251088048,RUWYJERKPVSGZEQKEWISKBTYWXXVRWR
362,-215.15842251088048,JMKGAIJUYPXOFISUIKWXUBEGKQQPJKJ
364,-215.15842251088048,HEXCJDHLBSVNMDTLDXAVLQUCXOOSHXH
365,-215.15842251088048,OLANPYOKURXSWYFKYAVXKBGNADDROAO
367,-215.15842251088048,BOGILXBWDHQNEXZWXGMQWYJIGPPHBGB
369,-215.15842251088048,AVEYKUAOSWXRQUJOUEIXOMTYEGGWAEA
370,-215.15842251088048,SWYVJHSPNUGMKHTPHYFGPAOVYCCUSYS
373,-215.15842251088048,AQSPBMAUHLKNVMTUMSRKUYCPSJJLASA
375,-215.15842251088048,CNKXHFCMTEQUAFZMFKDQMWYXKJJECKC
378,-215.15842251088048,ETNZSMEOVXWPAMLOMNDWOFKZNBBXENE
379,-215.15842251088048,XVYLNWXTPCKSIWATWYJKTFMLYUUCXYX
383,-215.15842251088048,SEHYMQSVKOUZGQNVQHJUVALYHXXOSHS
386,-215.15842251088048,PIQCYRPBTFZEARNBRQDZBMSCQGGFPQP
388,-215.15842251088048,JLRWOFJMKXNYQFDMFRZNMPAWRGGXJRJ
393,-215.15842251088048,ZGUWROZHJMAYQONHOUPAHBIWUFFMZUZ
394,-215.15842251088048,PAUMZVPWYIHXBVEWVULHWQCMUNNIPUP
395,-215.15842251088048,VDKUQIVLEAZOXIGLIKSZLWPUKMMAVKV
396,-215.15842251088048,BQCYZMBFOKATLMPFMCGAFJIYCDDKBCB
398,-215.15842251088048,GZRJTCGNVOSXKCUNCRWSNBPJRQQOGRG
399,-215.15842251088048,DQYKGTDCNUMESTJCTYZMCXWKYLLUDYD
400,-215.15842251088048,EOQVNXEYADPKJXTYXQZPYFSVQMMDEQE
401,-215.15842251088048,PMISVUPZRQOGEUYZUIBOZANSIXXQPIP
402,-215.15842251088048,NMFBLWNYCTXREWJYWFUXYGOBFQQTNFN
403,-215.15842251088048,PKSZNMPTHAYDUMWTMSBYTFGZSEEAPSP
405,-215.15842251088048,ZPDMVQZNJUGHOQLNQDIGNCFMDAAUZDZ
408,-215.15842251088048,RZOUIFRLABVGYFXLFOTVLMJUOSSBROR
409,-215.15842251088048,VZJPCYVDKIQBSYADYJWQDNEPJXXIVJV
410,-215.15842251088048,OVYBFIOAGSHJWICAIYQHANKBYZZSOYO
412,-215.15842251088048,SIOQXPSFHAVDNPJFPOUVFZLQORRASOS
420,-215.15842251088048,ZTNKGUZQORSAYUXQUNVSQMFKNBBRZNZ
425,-215.15842251088048,XFLOVBXTAMPRGBYTBLDPTIEOLCCMXLX
431,-215.15842251088048,IXDECJINBAOKSJPNJDYONFLEDWWAIDI
435,-215.15842251088048,DCISXGDAVPBKUGHAGIMBANJSIQQPDID
437,-215.15842251088048,HELJVXHTBWSQNXPTXLMSTZFJLOOWHLH
438,-215.15842251088048,FAWMCTFURGXLDTKUTWPXUEZMWBBGFWF
439,-215.15842251088048,MFZONGMYAJLPSGHYGZTLYCBOZDDJMZM
441,-215.15842251088048,FHPXIGFLSZVRDGOLGPUVLJAXPQQZFPF
443,-215.15842251088048,RSFNWMRYPCAJKMLYMFTAYHUNFZZCRFR
444,-215.15842251088048,EURIYVEXPQLKDVWXVRGLXNAIRBBQERE
445,-215.15842251088048,JMNPCFJEKYVRUFLEFNAVEQTPNXXYJNJ
446,-215.15842251088048,XKZMPUXCSQBJLUICUZOBCANMZRRQXZX
448,-215.15842251088048,RUEKTXRCPMFSGXACXEQFCWYKEOOMRER
449,-215.15842251088048,MHKSJXMGQUNPIXBGXKCNGEDSKYYUMKM
455,-215.15842251088048,TJBWACTYRFPVOCUYCBLPYZSWBEEFTBT
458,-215.15842251088048,VUFODKVXEWSJPKTXKFNSXMGOFAAWVFV
459,-215.15842251088048,VMJCZPVTQIRKXPATPJLRTUGCJSSIVJV
461,-215.15842251088048,NKMGJHNUIXEBZHAUHMSEUCYGMQQXNMN
462,-215.15842251088048,DSIKRCDZBUFONCYZCIAFZPQKIMMUDID
463,-215.15842251088048,YZAKWLYXMJFUVLDXLAEFXOBKAPPJYAY
471,-215.15842251088048,SMAPQLSYUKZIBLOYLAHZYDFPANNKSAS
474,-215.15842251088048,EWCGDOEPYNIULOSPOCXIPKAGCQQNECE
475,-215.15842251088048,IPDEJSIRAVGXCSTRSDQGRZFEDYYVIDI
476,-215.15842251088048,PEBGITPXKMUNRTFXTBZUXYQGBWWMPBP
477,-215.15842251088048,YKXFDMYBEPNWQMOBMXCNBJTFXHHPYXY
478,-215.15842251088048,WFAMCPWREVTZDPURPAOTRLYMAKKVWAW
483,-215.15842251088048,QSMZBXQDJFPGAXVDXMUPDNKZMRRFQMQ
484,-215.15842251088048,GQTFJCGKWMYESCPKCTVYKBDFTRRMGTG
487,-215.15842251088048,TQKACLTMZHJYILPMLKBJMDOAKSSHTKT
489,-215.15842251088048,XIWKPMXVELZJUMOVMWYZVCHKWAALXWX
491,-215.15842251088048,FLHPNIFKDRXAYITKIHUXKZSPHJJRFHF
492,-215.15842251088048,EKGWJXEQUFVLTXNQXGSVQPIWGYYFEGE
493,-215.15842251088048,JDOWTXJSARHCUXLSXOGHSMFWOQQRJOJ
494,-215.15842251088048,GLSDUNGOFCJMVNKONSHJOPEDSTTCGSG
495,-215.15842251088048,KDEPZIKCGVSTNILCIEXSCABPEUUVKEK
497,-215.15842251088048,IMTNCWIJDRZALWGJWTYZJEVNTXXRITI
499,-215.15842251088048,UDPGMNUJKXRIFNWJNPQRJOLGPEEXUPU
